0,,"覚者さまのように感情を体で表現したくて
日々、お傍で観察しています！","I want to express emotions through my body like you do, Arisen,
so I observe you closely every day!",ui\00_message\pawn\talk\stage\feature9001\persona01.gmd,\pw_talk\pt_feature9001_persona01.arc,pt_feature9001_persona01.arc,39
0,,"そうですか、わかりました！
それでは――別の場所にしましょう！","I see, understood!
Then—let's choose a different place!",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,61
0,,"マスターどうされました？
出かける支度はできていますよ！","Master, what's the matter?
I'm already prepared to go out!",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,62
0,,"なかなかいい運動になりましたね、マスター
お付き合いいただき、ありがとうございます！","That was quite good exercise, Master.
Thank you for accompanying me!",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,63
0,,"お待たせいたしました、マスター！
お声掛けいただくのを待ち侘びておりましたよ！","Thank you for waiting, Master!
I've been eagerly awaiting your call!",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,64
0,,"この時のために、マスターにどうしても
伺いたいと考えていたことがありまして――","For this moment, there was something
I absolutely wished to ask you, Master—",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,65
0,,"今の私の戦い方、マスターはどう思われますか？
ぜひぜひ、ご意見をお聞かせください！","What do you think of my current fighting style, Master?
Please, please share your thoughts with me!",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,66
0,,はい！　よろしくお願いします！,Yes! I look forward to your guidance!,ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,67
0,,"えぇっ！　そうですか――
わかりました、それではもう少し
一人で鍛錬続けてみますね！","Eh!? I see—
understood, then I'll try continuing my training
on my own a little longer!",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,68
0,,"<VAL>に
ついて、ですか！
私はどうすべきだとお考えですか？","About <VAL>, is it?
What do you think I should do?",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,69
0,,"わかりました、それでは
<VAL>については、
<VAL>ことが
必要なのですね！","Understood—then regarding <VAL>,
it is necessary to
<VAL>, correct?",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,70
0,,"わかりました、それでは
<VAL>に対しては、
<VAL>の使用頻度を
<VAL>ことが必要なのですね！","Understood—then with respect to <VAL>,
it is necessary to adjust
the usage frequency of <VAL> to <VAL>!",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,71
0,,"わかりました、それでは
<VAL>ことの
<VAL>は、今よりも<VAL>ことが
必要なのですね！","Understood—then for <VAL>,
it is necessary to make <VAL>
more than it is now!",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,72
0,,"わかりました、それでは私は
<VAL>ことが
必要なのですね！","Understood—then it is necessary for me
to <VAL>!",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,73
0,,"非常に参考になります、マスター！
他には、どんなお話を伺えるのでしょう？","This is extremely informative, Master!
What other guidance might you share?",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,74
0,,"貴重なお話、ありがとうございました！
――あぁっ！　一刻も早く学びを実践したい――
マスター、早速冒険へ出発しましょう！","Thank you for your invaluable words!
—Ah! I wish to put this learning into practice at once—
Master, let us depart on an adventure immediately!",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,75
0,,"おお――早速ベルを鳴らしていただけたのですね！
一見手間に見えますが、そのご指導は
マスターの安全へとつながるはずです
今後、ぜひともご重用ください！","Oh—so you rang the bell right away!
It may appear cumbersome, but such guidance
will surely lead to your safety, Master.
Please make frequent use of it from now on!",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,76
0,,"わかりました、それでは
<VAL>は
私にお任せくださるんですね？","Understood—then you will entrust
<VAL> to me?",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,77
0,,"わかりました、それでは
<VAL>について
<VAL>に対する行動は
私にお任せくださるんですね？","Understood—then regarding <VAL>,
actions taken toward <VAL>
will be left to my judgment?",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,78
0,,"わかりました、それでは
<VAL>に対しては、
<VAL>の使用頻度を
<VAL>ことが必要なのですね！","Understood—then with respect to <VAL>,
it is necessary to adjust
the usage frequency of <VAL> to <VAL>!",ui\00_message\pawn\talk\stage\feature9001\persona03.gmd,\pw_talk\pt_feature9001_persona03.arc,pt_feature9001_persona03.arc,79
0,,我が主、本日は私から戦技をご提案する,"Master, today I propose a new combat technique.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,0
0,,"主に従う日々により
私の意思疎通力が向上した","My days of following Master have improved my
communication skills.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,1
0,,"主に従う日々により
私の意思疎通力が向上した","My days of following Master have improved my
communication skills.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,2
0,,主よ、これからもよろしくお願い申し上げたい,"Master, I humbly request your continued favor.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,3
0,,"髪型を流行の形に変更した
主の嗜好との合致を確認したいが、如何か？","I have altered my hairstyle to match current trends.
I wish to confirm whether it aligns with your preferences—how is it?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,4
0,,"予測通り――承知した
主がこの髪型の継続を望むのなら
《美容院》で髪型を変更する必要があるようだ
――私の意志は主と共にある","As predicted—acknowledged.
Master, if you wish to retain this hairstyle,
it may be necessary to visit the Salon.
—My will is aligned with yours.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,5
0,,再考の必要あり――承知した,Reevaluation required—acknowledged.,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,6
0,,我が主よ、<COL b92828><NAME ITEM><VAL> 個</COL>頂戴したく,"Master, I humbly request <COL b92828><NAME ITEM><VAL> units</COL>.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,7
0,,此度の厚遇、お礼申し上げる,I express my gratitude for your generous consideration.,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,8
0,,――承知した,Acknowledged.,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,9
0,,"我が主よ、<COL b92828><NAME ITEM></COL>が不足している
<COL b92828><VAL> 個</COL>のご用意を――","Master, <COL b92828><NAME ITEM></COL> is insufficient. 
Please prepare <COL b92828><VAL> units</COL>—",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,10
0,,"我が主よ、しばしの外出を要請する
披露物の準備に時間を要する","Master, I request a brief outing.
Preparation of the item to be presented requires time.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,11
0,,パートナーを解除――本当に問題はないか？,To dissolve our partnership—are you certain this is acceptable?,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,12
0,,本日も、我が主の健康に問題無し,"Master, you are in good health today.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,13
0,,本日の降水確率10％、晴れ時々曇り,"Today has a 10% chance of rain, sunny with occasional clouds.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,14
0,,"ポーンの強さが覚者より大幅に劣っていると、
ポーンが積める戦いの経験量が増加する
――ただし、逆の場合の経験量は激減する","When a pawn's strength is far below that of the Arisen,
the pawn gains increased combat experience.
—However, the reverse drastically reduces experience gain.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,15
0,,"出発準備は完了済み
いつでも戦闘態勢への移行が可能","Travel preparations are complete and
we're ready for combat at any time.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,16
0,,――食事、入浴ともに全て準備完了,—Meals and bathing are fully prepared.,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,17
0,,――――？,——?,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,18
0,,"安心は、油断という毒になり得る
しかし――今はしばし、その毒を楽しもう","Complacency can become the poison called carelessness.
However—for now, let us savor that poison briefly.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,19
0,,"私は貴方のポーンである――
その事実について、疑問も異論も無い","I am your pawn—
there is neither doubt nor objection to that fact.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,20
0,,"ポーンである私を自室へ迎え入れる――
その信頼に必ずや応えよう","You welcome me, a pawn, into your private chamber—
I shall surely repay that trust.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,21
0,,――何か？,—Is something the matter?,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,22
0,,――は、私はここに,—I am here.,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,23
0,,"移ろいやすい感情など、理解するに値しない
そう考えた時期もあった――我が主に出会うまでは","Fleeting emotions were once not worth understanding—
that was before I met you, Master.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,24
0,,"任務達成に向けた作戦は
想定する全パターンにおいて構築完了済","All strategies toward mission completion
have been constructed across all anticipated scenarios.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,25
0,,――うっ？！,—Ugh?!,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,26
0,,我が主よ、休息の重要性へのご理解を,"My lord, I ask for your understanding
regarding the importance of rest.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,27
0,,"――主よ
出撃時には、私の帯同を推奨する","—My lord,
I recommend my accompaniment upon deployment.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,28
0,,体調の変化にはくれぐれも留意を,Please be vigilant regarding changes in your condition.,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,29
0,,"常に我が主の傍らにて控えている
ご用の際はお声を","I remain ever at my lord's side.
Call upon me whenever you require.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,30
0,,"――っ！
あ、主――？","—!
Ah, my lord—?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,31
0,,――私は、最期までお傍に,—I shall remain by your side until the very end.,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,32
0,,"我が主、ご報告を
庭に仔グリフィンが来訪していた模様――
魔物であっても、幼体は素直で人によく懐く
子供の様にあやしてやれば、新たな面が見える","My lord, a report.
A juvenile griffin appears to have visited the garden—
even monsters, when young, are docile and attach easily to humans.
Treating them as one would a child reveals new aspects.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,33
0,,"庭の動物は野性といえど、人に関心を持っている様子
エモートで興味を惹く事――
さすれば、動きを御する事も難しくはない","Though wild, the garden animals show interest in humans.
Attract their attention with emotes—
and controlling their movements becomes less difficult.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,34
0,,"クラフトや、共に冒険する事――
それこそ我が主を真に理解する為の道","Crafting and adventuring together—
that is the path to truly understanding my lord.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,35
0,,"レスタニアンパペット？
――我が無知を許されたい","Lestanian Puppet?
—Please forgive my ignorance.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,36
0,,"クラフトの際は
行うポーン選択に注意を
能力に合わせた適切なポーン選択が肝要","When crafting,
take care in selecting the pawn.
Choosing appropriately based on ability is essential.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,37
0,,"神殿の外であっても戦技切り替えが可能
――状況に合わせた戦技使用をさらに効率化できる","Combat skill switching is possible even outside the temple.
—This allows for more efficient skill use based on the situation.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,38
0,,"我が主を日々観察する事で、
感情を身体表現より発露する方法を学んでいる――","Master, by observing you daily,
I am learning how emotions are expressed through the body—",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,39
0,,"我が主に出会ったことで、私は外の世界を知った――
その恩は、この身尽きようとも返すと誓おう","By meeting you, my lord, I came to know the outside world—
I swear to repay that debt even should this body perish.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,40
0,,"常に最先端の服装を収集・解析し、
主の下僕として相応しい容姿になるよう努める所存","I continually collect and analyze cutting-edge fashion,
striving to maintain an appearance befitting my lord's servant.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,41
0,,"常に我が主が最高能率で鍛錬に励めるよう
《鍛錬の小部屋》は我が手により整備を行っている","So that my lord may train at peak efficiency at all times,
I personally maintain the Training Room.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,42
0,,さあ、行きましょう！,"Come, let us go!",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,43
0,,お願い聞いてくれないんですか？,Will you not heed my request?,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,44
0,,早くいきましょう！,Let us hurry!,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,45
0,,"聞き入れていただけるとは
感謝する――","That you would listen—
I am grateful—",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,46
0,,了解した――,Acknowledged—,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,47
0,,"こ、これが――？
――感謝する","Th-this is—?
—I am grateful.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,48
0,,"主よ
依頼品の調達は、いかがか？","My lord,
how goes the procurement of the requested item?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,49
0,,"――主の留守の間
ウェアの洗濯、室内の掃除、装備の手入れ
全て完了した","—During your absence, my lord,
laundry, cleaning, and equipment maintenance
have all been completed.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,50
0,,"主の留守の間
洗濯、掃除、装備の手入れ――全て完了
食事も用意しておいた","During your absence, my lord,
laundry, cleaning, and equipment maintenance—completed.
Meals have also been prepared.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,51
0,,"覚者はいずれ竜となる
ならば、そのポーンは一体どこへ――
――いや、これは失言か
忘れていただけるとありがたい","An Arisen will one day become a dragon.
If so, where then does the pawn go—?
—No, that was a slip of the tongue.
Please forget I said that.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,52
0,,"主の観察により、多くの表現を会得した
――これで、人と遜色ないかと","Through observing my lord, I have mastered many expressions.
—I believe I am now comparable to humans.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,53
0,,"食事や運動は人に不可欠
精神状態にも大きく影響を及ぼす様子
――ポーンへの影響は――？","Food and exercise are essential to humans,
and greatly affect mental state.
—What effect might they have on pawns—?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,54
0,,"ポーンに欲は存在しない――が
最近は、主と常に共にある未来を考えてしまう
これが願うということか――？","Pawns possess no desire—
yet recently, I find myself imagining a future always with my lord.
Is this what it means to wish—?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,55
0,,"主よ、近頃は自室活動が増えているようだが
書物によると、植物とは種が花を咲かせることはなく
花が芽を出すことなく、育成時宜が重要である――
この知識が生かせる時期も、そう遠くはないかと","My lord, you seem to spend more time in your chamber of late.
According to books, plants do not bloom from seeds alone,
nor do flowers sprout without proper timing—
I believe this knowledge may soon prove useful.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,56
0,,"ポーン遠征隊は希少品を
持ち帰ることもあると聞く――
クランに所属しているならば、毎日の派遣を勧める","I hear pawn expedition teams sometimes
return with rare items—
if you belong to a clan, I recommend daily dispatches.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,57
0,,"ポーンの要求と聞いて――
覚者は、どのように感じるものか？","Upon hearing a pawn's request—
how does an Arisen feel, I wonder?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,58
0,,"ダンジョンで稀に発見する奇妙な紙切れ――
おそらくあれは書物の一部
発見したら収集しておくことを進言する","The strange scraps of paper occasionally found in dungeons—
they are likely fragments of books.
I advise collecting them when found.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,59
0,,"了解した――
出発はいつでも可能","Acknowledged—
departure is possible at any time.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,60
0,,"了解した――
すぐに別案を用意しよう","Acknowledged—
I will prepare an alternative plan immediately.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,61
0,,"――主よ、準備に手間取っている様子
出発は中止だろうか？","—My lord, it appears preparations are delayed.
Is the departure to be canceled?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,62
0,,意義深き行楽であった――,It was a meaningful outing—,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,63
0,,機会をいただき、感謝する,I am grateful for the opportunity.,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,64
0,,"日々の戦闘において、我が戦術に
疑問が生じた
主に伺いたい","During daily combat, doubts have arisen
regarding my tactics.
I wish to consult you, my lord.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,65
0,,"我が戦術において――
何か改善箇所はあるだろうか？","Regarding my tactics—
are there any points for improvement?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,66
0,,指導、感謝する,Thank you for the guidance.,ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,67
0,,"承知した
今しばらく、現戦術を継続する","Understood.
I will continue with the current tactics for the time being.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,68
0,,"<VAL>に
関してか――伺おう","Regarding <VAL>, then—
I shall ask.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,69
0,,"――それでは
<VAL>については
<VAL>
問題ないだろうか？","—Then, regarding <VAL>,
<VAL>—
would that pose no issue?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,70
0,,"――それでは
<VAL>に対しては
<VAL>の使用頻度を<VAL>
この指針で、問題ないだろうか？","—Then, with respect to <VAL>,
adjust the usage frequency of <VAL> to <VAL>.
Would this guideline be acceptable?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,71
0,,"――それでは今度から
<VAL>ことの
<VAL>は、より<VAL>
この指針で、問題ないだろうか？","—Then, from now on,
for <VAL>,
make <VAL> more <VAL>.
Would this guideline be acceptable?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,72
0,,"――それでは私は
これから<VAL>
問題ないだろうか？","—Then, shall I from now on
<VAL>?
Would that be acceptable?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,73
0,,"承知した
――他には何か？","Understood.
—Is there anything else?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,74
0,,"我が主よ、指導感謝する
――またよろしく頼む","My lord, I am grateful for your guidance.
—I look forward to your continued favor.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,75
0,,"戦いの精度をより高めるためには
主による指導が最良かつ最速
――機会を頂き、感謝する
以後も呼鈴を使用すれば、戦闘指導が可能だ","To further refine combat precision,
guidance from my lord is both the best and the fastest.
—I am grateful for the opportunity.
By using the call bell henceforth, combat guidance remains possible.",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,76
0,,"――それでは
<VAL>は
自己判断に任せると？","—Then,
<VAL>
is to be left to personal judgment?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,77
0,,"――それでは
<VAL>について
<VAL>に対する行動は
我が判断に任せると？","—Then, regarding <VAL>,
actions toward <VAL>
are to be left to my judgment?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,78
0,,"――それでは
<VAL>に対しては
<VAL>の使用頻度を<VAL>
この指針で、問題ないだろうか？","—Then, with respect to <VAL>,
adjust the usage frequency of <VAL> to <VAL>.
Would this guideline be acceptable?",ui\00_message\pawn\talk\stage\feature9001\persona04.gmd,\pw_talk\pt_feature9001_persona04.arc,pt_feature9001_persona04.arc,79
0,,覚者殿、今日は私から戦技のご提案を致しましょう,"Arisen, today I will make a combat technique
proposal.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,0
0,,"覚者殿、貴方様にお仕えしてきたおかげで
私の意思疎通力が上がりました","Arisen, thanks to my service to you,
my communicative capacity has improved.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,1
0,,"覚者殿、貴方様にお仕えしてきたおかげで
私の意思疎通力が上がりました","Arisen, thanks to my service to you,
my communicative capacity has improved.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,2
0,,覚者殿、これからもよろしくどうぞ,"Arisen, I look forward to your continued favor.",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,3
0,,"ご覧ください！
我が小粋なる主殿、いかがです？　この髪型は！","Behold!
My stylish lord—how is this hairstyle?",ui\00_message\pawn\talk\stage\feature9001\persona05.gmd,\pw_talk\pt_feature9001_persona05.arc,pt_feature9001_persona05.arc,4
